"Name","Unit","Year","N","Mean_Value"
"Sodium, percent total cations","%",1970,15,8870.4
"Sodium, percent total cations","%",1971,44,7141.5
"Sodium, percent total cations","%",1972,53,7895.69811320755
"Sodium, percent total cations","%",1973,23,7781.39130434783
"Sodium, percent total cations","%",1974,5,7971.8
"Sodium, percent total cations","%",1975,9,8084.11111111111
"Sodium, percent total cations","%",1976,12,6759.41666666667
"Sodium, percent total cations","%",1977,12,7116.25
"Sodium, percent total cations","%",1978,8,6763
"Sodium, percent total cations","%",1979,8,10819.5
"Sodium, percent total cations","%",1980,37,8680.67567567567
"Sodium, percent total cations","%",1981,100,8021.7
"Sodium, percent total cations","%",1982,10,4968.3
"Sodium, percent total cations","%",1983,5,7100.2
"Sodium, percent total cations","%",1984,14,6135.07142857143
"Sodium, percent total cations","%",1985,4,10961.75
"Sodium, percent total cations","%",1986,3,5564.66666666667
"Sodium, percent total cations","%",1987,8,9352.5
"Sodium, percent total cations","%",1988,13,6752.84615384615
"Sodium, percent total cations","%",1989,3,7643.66666666667
"Sodium, percent total cations","%",1990,20,9673
"Sodium, percent total cations","%",1991,17,10080.7058823529
"Sodium, percent total cations","%",1992,10,7365.3
"Sodium, percent total cations","%",1993,2,12972
"Sodium, percent total cations","%",1994,8,6057.5
"Sodium, percent total cations","%",1995,5,5422.6
"Sodium, percent total cations","%",1996,4,7873.75
"Sodium, percent total cations","%",1997,6,8720.5
"Sodium, percent total cations","%",1998,21,8372.85714285714
"Sodium, percent total cations","%",1999,1,7188
"Sodium, percent total cations","%",2000,19,7223.78947368421
"Sodium, percent total cations","%",2001,8,8355.375
"Sodium, percent total cations","%",2003,14,10156.7857142857
"Sodium, percent total cations","%",2004,25,5956.8
"Sodium, percent total cations","%",2005,4,8144
"Sodium, percent total cations","%",2006,5,9305.2
"Sodium, percent total cations","%",2007,11,7414.90909090909
"Sodium, percent total cations","%",2008,13,8823.76923076923
"Sodium, percent total cations","%",2009,11,6940.81818181818
"Sodium, percent total cations","%",2010,12,8526
"Sodium, percent total cations","%",2011,11,6646.09090909091
"Sodium, percent total cations","%",2012,10,7579
"Sodium, percent total cations","%",2013,10,7852
"Sodium, percent total cations","%",2014,11,6850.72727272727
"Sodium, percent total cations","%",2015,14,8172.71428571429
"Sodium, percent total cations","%",2016,12,8405.91666666667
"Sodium, percent total cations","%",2017,10,7704.9
"Sodium, percent total cations","%",2018,8,7323.125
"Sotalol","% recovery",2012,4,14470.75
"Sotalol","% recovery",2013,2,5656
"Sotalol","% recovery",2016,2,8796.5
"Sotalol","ng/l",2012,8,1
"Sotalol","ng/l",2013,9,1
"Sotalol","ng/l",2014,5,1
"Sotalol","ng/l",2015,1,1
"Sotalol","ng/l",2016,4,1
"Species Rank","None",2004,213,8089.74178403756
"Species Rank","None",2005,63,8759.52380952381
"Species Relative Density","% by vol",2004,213,4714.78873239437
"Species Relative Density","% by vol",2005,63,6372.55555555556
"Specific conductance","umho/cm",1974,12,11569.5
"Specific conductance","umho/cm",1975,209,10700.4066985646
"Specific conductance","umho/cm",1976,112,10461.1696428571
"Specific conductance","umho/cm",1977,115,10707.252173913
"Specific conductance","umho/cm",1978,72,9528.08333333333
"Specific conductance","umho/cm",1979,80,9619.1125
"Specific conductance","umho/cm",1980,129,9878.70542635659
"Specific conductance","umho/cm",1981,205,10084.9609756098
"Specific conductance","umho/cm",1982,331,10442.4652567976
"Specific conductance","umho/cm",1983,385,10041.6025974026
"Specific conductance","umho/cm",1984,481,9603.19126819127
"Specific conductance","umho/cm",1985,394,9596.51015228426
"Specific conductance","umho/cm",1986,366,10025.0163934426
"Specific conductance","umho/cm",1987,443,10677.0699774266
"Specific conductance","umho/cm",1988,374,10657.7593582888
"Specific conductance","umho/cm",1989,480,9762.02708333333
"Specific conductance","umho/cm",1990,674,10179.3961424332
"Specific conductance","umho/cm",1991,639,8807.48669796557
"Specific conductance","umho/cm",1992,543,9860.94106813996
"Specific conductance","umho/cm",1993,459,9911.55773420479
"Specific conductance","umho/cm",1994,1034,10113.6034816248
"Specific conductance","umho/cm",1995,910,10173.2
"Specific conductance","umho/cm",1996,356,9848.68539325843
"Specific conductance","umho/cm",1997,425,9231.41647058824
"Specific conductance","umho/cm",1998,350,10302.3885714286
"Specific conductance","umho/cm",1999,640,9688.1046875
"Specific conductance","umho/cm",2000,972,9583.65329218107
"Specific conductance","umho/cm",2001,423,9373.43735224586
"Specific conductance","umho/cm",2002,442,8784.16968325792
"Specific conductance","umho/cm",2003,439,9288.02961275627
"Specific conductance","umho/cm",2004,665,9822.07669172932
"Specific conductance","umho/cm",2005,1001,8922.81918081918
"Specific conductance","umho/cm",2006,595,7492.99159663866
"Specific conductance","umho/cm",2007,404,8193.7202970297
"Specific conductance","umho/cm",2008,436,8177.80504587156
"Specific conductance","umho/cm",2009,630,7099.33015873016
"Specific conductance","umho/cm",2010,719,8069.47566063978
"Specific conductance","umho/cm",2011,537,8002.08752327747
"Specific conductance","umho/cm",2012,829,8880.68878166466
"Specific conductance","umho/cm",2013,544,7871.13970588235
"Specific conductance","umho/cm",2014,211,9333.62559241706
"Specific conductance","umho/cm",2015,281,8182.51245551601
"Specific conductance","umho/cm",2016,228,8097.24561403509
"Specific conductance","uS/cm",2014,5,7347.6
"Specific conductance","uS/cm",2015,7,9373.28571428571
"Specific conductance","uS/cm",2016,4,10990.75
"Specific conductance","uS/cm",2017,5,10263.6
"Specific conductance","uS/cm     ",2003,2,10573
"Specific conductance","uS/cm @25C",1928,1,13208
"Specific conductance","uS/cm @25C",1947,1,12903
"Specific conductance","uS/cm @25C",1949,4,11390
"Specific conductance","uS/cm @25C",1954,2,11786
"Specific conductance","uS/cm @25C",1955,1,12047
"Specific conductance","uS/cm @25C",1956,1,13002
"Specific conductance","uS/cm @25C",1957,17,11036.7058823529
"Specific conductance","uS/cm @25C",1958,41,9265
"Specific conductance","uS/cm @25C",1959,6,11075.5
"Specific conductance","uS/cm @25C",1960,26,10303.6153846154
"Specific conductance","uS/cm @25C",1961,26,9404.65384615385
"Specific conductance","uS/cm @25C",1962,31,9640.54838709677
"Specific conductance","uS/cm @25C",1963,28,10231.6071428571
"Specific conductance","uS/cm @25C",1964,118,11033.7033898305
"Specific conductance","uS/cm @25C",1965,135,10752.7925925926
"Specific conductance","uS/cm @25C",1966,43,9471.27906976744
"Specific conductance","uS/cm @25C",1967,3,13120
"Specific conductance","uS/cm @25C",1968,7,8740.42857142857
"Specific conductance","uS/cm @25C",1969,20,9965.1
"Specific conductance","uS/cm @25C",1970,21,10671.9047619048
"Specific conductance","uS/cm @25C",1971,126,11062.9603174603
"Specific conductance","uS/cm @25C",1972,204,10891.681372549
"Specific conductance","uS/cm @25C",1973,163,10884.5950920245
"Specific conductance","uS/cm @25C",1974,112,10955.8214285714
"Specific conductance","uS/cm @25C",1975,83,11102.3373493976
"Specific conductance","uS/cm @25C",1976,120,11155.825
"Specific conductance","uS/cm @25C",1977,86,11511.3372093023
"Specific conductance","uS/cm @25C",1978,83,11515.5542168675
"Specific conductance","uS/cm @25C",1979,119,11410.0588235294
"Specific conductance","uS/cm @25C",1980,156,10901.0320512821
"Specific conductance","uS/cm @25C",1981,315,11219.0793650794
"Specific conductance","uS/cm @25C",1982,116,11794.0948275862
"Specific conductance","uS/cm @25C",1983,92,11777.3913043478
"Specific conductance","uS/cm @25C",1984,96,11727.3125
"Specific conductance","uS/cm @25C",1985,35,10987.1428571429
"Specific conductance","uS/cm @25C",1986,47,11036.1063829787
"Specific conductance","uS/cm @25C",1987,52,12326.75
"Specific conductance","uS/cm @25C",1988,85,12002.4117647059
"Specific conductance","uS/cm @25C",1989,144,11031.9652777778
"Specific conductance","uS/cm @25C",1990,142,11456.323943662
"Specific conductance","uS/cm @25C",1991,84,10946.3095238095
"Specific conductance","uS/cm @25C",1992,33,10477.6363636364
"Specific conductance","uS/cm @25C",1993,27,10036.0740740741
"Specific conductance","uS/cm @25C",1994,90,9550.92222222222
"Specific conductance","uS/cm @25C",1995,19,11615.6315789474
"Specific conductance","uS/cm @25C",1996,23,9670.34782608696
"Specific conductance","uS/cm @25C",1997,17,8679.29411764706
"Specific conductance","uS/cm @25C",1998,64,11569.609375
"Specific conductance","uS/cm @25C",1999,29,11132.7586206897
"Specific conductance","uS/cm @25C",2000,48,10736.9583333333
"Specific conductance","uS/cm @25C",2001,20,9933.75
"Specific conductance","uS/cm @25C",2003,37,10186.6216216216
"Specific conductance","uS/cm @25C",2004,98,11292.6734693878
"Specific conductance","uS/cm @25C",2005,59,11001.2372881356
"Specific conductance","uS/cm @25C",2006,18,10077.2222222222
"Specific conductance","uS/cm @25C",2007,27,11035.2962962963
"Specific conductance","uS/cm @25C",2008,67,10340.1343283582
"Specific conductance","uS/cm @25C",2009,90,11043.6555555556
"Specific conductance","uS/cm @25C",2010,86,10590.7906976744
"Specific conductance","uS/cm @25C",2011,107,11336.9252336449
"Specific conductance","uS/cm @25C",2012,101,11147.5940594059
"Specific conductance","uS/cm @25C",2013,94,10869.2127659574
"Specific conductance","uS/cm @25C",2014,113,10845.1061946903
"Specific conductance","uS/cm @25C",2015,118,10892.4915254237
"Specific conductance","uS/cm @25C",2016,117,10883.4017094017
"Specific conductance","uS/cm @25C",2017,93,10929.6021505376
"Specific conductance","uS/cm @25C",2018,73,10542.5616438356
"Stigmastan-3.beta.-ol","",2007,2,1
"Stigmastan-3.beta.-ol","",2008,12,1
"Stigmastan-3.beta.-ol","",2014,4,1
"Stigmastan-3.beta.-ol","",2015,2,1
"Stream flow, instantaneous","",1976,2,1
"Stream flow, instantaneous","",1977,4,1
"Stream flow, instantaneous","ft3/s",1928,1,4762
"Stream flow, instantaneous","ft3/s",1947,1,6890
"Stream flow, instantaneous","ft3/s",1949,2,7502
"Stream flow, instantaneous","ft3/s",1969,11,6842.90909090909
"Stream flow, instantaneous","ft3/s",1970,15,7067.33333333333
"Stream flow, instantaneous","ft3/s",1973,11,10669.2727272727
"Stream flow, instantaneous","ft3/s",1974,48,8481.29166666667
"Stream flow, instantaneous","ft3/s",1975,65,8461.61538461538
"Stream flow, instantaneous","ft3/s",1976,70,8408.18571428571
"Stream flow, instantaneous","ft3/s",1977,58,7628.86206896552
"Stream flow, instantaneous","ft3/s",1978,60,7424.25
"Stream flow, instantaneous","ft3/s",1979,81,8237.8024691358
"Stream flow, instantaneous","ft3/s",1980,86,8414.41860465116
"Stream flow, instantaneous","ft3/s",1981,81,7414.81481481481
"Stream flow, instantaneous","ft3/s",1982,76,7868.51315789474
"Stream flow, instantaneous","ft3/s",1983,85,8909.29411764706
"Stream flow, instantaneous","ft3/s",1984,65,8926.50769230769
"Stream flow, instantaneous","ft3/s",1985,17,8806.41176470588
"Stream flow, instantaneous","ft3/s",1986,29,7905.55172413793
"Stream flow, instantaneous","ft3/s",1987,34,7263.73529411765
"Stream flow, instantaneous","ft3/s",1988,74,7666.83783783784
"Stream flow, instantaneous","ft3/s",1989,71,7628.61971830986
"Stream flow, instantaneous","ft3/s",1990,76,7152.65789473684
"Stream flow, instantaneous","ft3/s",1991,46,7365.13043478261
"Stream flow, instantaneous","ft3/s",1992,1,2022
"Stream flow, instantaneous","ft3/s",1993,5,11175.4
"Stream flow, instantaneous","ft3/s",1994,30,9305.06666666667
"Stream flow, instantaneous","ft3/s",1998,73,7141.42465753425
"Stream flow, instantaneous","ft3/s",2000,12,8055.66666666667
"Stream flow, instantaneous","ft3/s",2003,3,1146.66666666667
"Stream flow, instantaneous","ft3/s",2007,6,8196.5
"Stream flow, instantaneous","ft3/s",2008,43,9002.27906976744
"Stream flow, instantaneous","ft3/s",2009,68,8126.88235294118
"Stream flow, instantaneous","ft3/s",2010,66,8424.60606060606
"Stream flow, instantaneous","ft3/s",2011,87,8574.13793103448
"Stream flow, instantaneous","ft3/s",2012,82,7375.62195121951
"Stream flow, instantaneous","ft3/s",2013,74,7927.02702702703
"Stream flow, instantaneous","ft3/s",2014,85,8364.87058823529
"Stream flow, instantaneous","ft3/s",2015,87,8246.16091954023
"Stream flow, instantaneous","ft3/s",2016,98,8275.5
"Stream flow, instantaneous","ft3/s",2017,81,8787.18518518518
"Stream flow, instantaneous","ft3/s",2018,57,8544.19298245614
"Stream flow, instantaneous","m3/sec",1928,1,1454
"Stream flow, instantaneous","m3/sec",1947,1,12664
"Stream flow, instantaneous","m3/sec",1949,2,13007
"Stream flow, instantaneous","m3/sec",1969,11,3363.45454545455
"Stream flow, instantaneous","m3/sec",1970,15,5642.73333333333
"Stream flow, instantaneous","m3/sec",1973,11,4781.72727272727
"Stream flow, instantaneous","m3/sec",1974,48,4518.77083333333
"Stream flow, instantaneous","m3/sec",1975,65,4505.4
"Stream flow, instantaneous","m3/sec",1976,70,3336.92857142857
"Stream flow, instantaneous","m3/sec",1977,58,2188.77586206897
"Stream flow, instantaneous","m3/sec",1978,60,3717.18333333333
"Stream flow, instantaneous","m3/sec",1979,81,3973.48148148148
"Stream flow, instantaneous","m3/sec",1980,86,4789.47674418605
"Stream flow, instantaneous","m3/sec",1981,81,3019.33333333333
"Stream flow, instantaneous","m3/sec",1982,76,4666.42105263158
"Stream flow, instantaneous","m3/sec",1983,85,5785.36470588235
"Stream flow, instantaneous","m3/sec",1984,65,5791.98461538462
"Stream flow, instantaneous","m3/sec",1985,17,4313.52941176471
"Stream flow, instantaneous","m3/sec",1986,29,4742.03448275862
"Stream flow, instantaneous","m3/sec",1987,34,3249.17647058824
"Stream flow, instantaneous","m3/sec",1988,74,3037.39189189189
"Stream flow, instantaneous","m3/sec",1989,71,3293.77464788732
"Stream flow, instantaneous","m3/sec",1990,76,3572.42105263158
"Stream flow, instantaneous","m3/sec",1991,46,3578.02173913043
"Stream flow, instantaneous","m3/sec",1992,1,523
"Stream flow, instantaneous","m3/sec",1993,5,1645.6
"Stream flow, instantaneous","m3/sec",1994,30,3302.6
"Stream flow, instantaneous","m3/sec",1998,73,9209.78082191781
"Stream flow, instantaneous","m3/sec",2000,12,4169.41666666667
"Stream flow, instantaneous","m3/sec",2003,3,237
"Stream flow, instantaneous","m3/sec",2007,6,6538.66666666667
"Stream flow, instantaneous","m3/sec",2008,43,5122.46511627907
"Stream flow, instantaneous","m3/sec",2009,68,4562.83823529412
"Stream flow, instantaneous","m3/sec",2010,66,2931.25757575758
"Stream flow, instantaneous","m3/sec",2011,87,5300.58620689655
"Stream flow, instantaneous","m3/sec",2012,82,3578.29268292683
"Stream flow, instantaneous","m3/sec",2013,74,3096.56756756757
"Stream flow, instantaneous","m3/sec",2014,85,3101.63529411765
"Stream flow, instantaneous","m3/sec",2015,87,3147.83908045977
"Stream flow, instantaneous","m3/sec",2016,98,2455.35714285714
"Stream flow, instantaneous","m3/sec",2017,81,3973.53086419753
"Stream flow, instantaneous","m3/sec",2018,57,3436.28070175439
"Stream flow, mean. daily","ft3/s",1971,120,7753.78333333333
"Stream flow, mean. daily","ft3/s",1972,185,7991.91351351351
"Stream flow, mean. daily","ft3/s",1973,132,8510.72727272727
"Stream flow, mean. daily","ft3/s",1974,48,7483.29166666667
"Stream flow, mean. daily","ft3/s",1980,1,3114
"Stream width measure","m",2003,1,1054
"Strontium","mg/kg",1998,1,11789
"Strontium","ppm       ",1979,2,8796.5
"Strontium","ug/l",1979,2,2795.5
"Strontium","ug/l",1980,6,5685.5
"Strontium","ug/l",1984,1,11462
"Strontium","ug/l",1989,14,8538.21428571429
"Strontium","ug/l",1991,8,9051.25
"Strontium","ug/l",1992,3,12141.3333333333
"Strontium","ug/l",2003,4,11337.5
"Strontium","ug/l",2004,1,11377
"Strontium","ug/l",2006,1,11153
"Strontium","ug/l",2008,1,11298
"Strontium","ug/l",2010,1,10824
"Strontium","ug/l",2011,1,10914
"Strontium","ug/l",2013,1,4555
"Strontium","ug/l",2015,5,11000.4
"Strontium","ug/l",2017,1,11278
"Strontium-87/Strontium-86, ratio","None",2015,5,1726
"Strontium-90","",1989,5,1
"Styrene","",1989,5,1
"Styrene","",1998,13,1
"Styrene","",2003,4,1
"Styrene","",2004,2,1
"Styrene","",2006,1,1
"Styrene","",2007,3,1
"Styrene","",2008,14,1
"Styrene","",2010,1,1
"Styrene","",2011,1,1
"Styrene","",2013,1,1
"Styrene","",2015,5,1
"Styrene","",2017,1,1
"Styrene","ug/kg",2002,2,1
"Styrene","ug/l",1990,3,1
"Styrene","ug/l",1991,4,1
"Styrene","ug/l",1993,2,1
"Styrene","ug/l",1995,1,1
"Styrene","ug/l",2001,1,1
"Styrene","ug/l",2007,1,1
"Styrene","ug/l",2008,1,1
"Styrene","ug/l",2012,1,1
"Sulfadimethoxine","",2017,1,1
"Sulfamethazine","% recovery",2012,4,11792.5
"Sulfamethazine","% recovery",2013,2,6604.5
"Sulfamethazine","% recovery",2016,2,14698
"Sulfamethazine","ng/l",2012,8,1
"Sulfamethazine","ng/l",2013,9,1
"Sulfamethazine","ng/l",2014,5,1
"Sulfamethazine","ng/l",2015,1,1
"Sulfamethazine","ng/l",2016,4,1
"Sulfamethizole","",2017,1,1
"Sulfamethoxazole","",2017,1,1
"Sulfamethoxazole","% recovery",2012,4,14938.75
"Sulfamethoxazole","% recovery",2013,2,7531.5
"Sulfamethoxazole","% recovery",2016,2,9186.5
"Sulfamethoxazole","ng/l",2012,8,1
"Sulfamethoxazole","ng/l",2013,9,1
"Sulfamethoxazole","ng/l",2014,5,1
"Sulfamethoxazole","ng/l",2015,1,1
"Sulfamethoxazole","ng/l",2016,4,1
"Sulfamethoxazole-13C6","%",2017,1,15047
"Sulfamethoxazole-13C6","ng/l",2012,8,1
"Sulfate","",1981,1,1
"Sulfate","% recovery",2016,2,2722.5
"Sulfate","mg/l",1939,1,7910
"Sulfate","mg/l",1940,3,12288.3333333333
"Sulfate","mg/l",1948,2,8501
"Sulfate","mg/l",1949,2,11006.5
"Sulfate","mg/l",1951,1,8799
"Sulfate","mg/l",1952,1,11523
"Sulfate","mg/l",1953,2,7016
"Sulfate","mg/l",1954,3,8279.66666666667
"Sulfate","mg/l",1955,4,9034.5
"Sulfate","mg/l",1956,1,13754
"Sulfate","mg/l",1957,19,8379.68421052631
"Sulfate","mg/l",1958,41,9690.80487804878
"Sulfate","mg/l",1959,6,9980.16666666667
"Sulfate","mg/l",1960,26,9124.30769230769
"Sulfate","mg/l",1961,26,9302.07692307692
"Sulfate","mg/l",1962,31,8852.77419354839
"Sulfate","mg/l",1963,28,11051.8571428571
"Sulfate","mg/l",1964,118,9260.66101694915
"Sulfate","mg/l",1965,131,8485.11450381679
"Sulfate","mg/l",1966,40,9528.575
"Sulfate","mg/l",1967,3,6001.33333333333
"Sulfate","mg/l",1968,6,10533
"Sulfate","mg/l",1969,20,8476.9
"Sulfate","mg/l",1970,18,7961.83333333333
"Sulfate","mg/l",1971,58,10247.0517241379
"Sulfate","mg/l",1972,53,11366.6603773585
"Sulfate","mg/l",1973,23,8801.65217391304
"Sulfate","mg/l",1974,5,7681.8
"Sulfate","mg/l",1975,107,9274.76635514019
"Sulfate","mg/l",1976,73,9991
"Sulfate","mg/l",1977,110,9389.83636363636
"Sulfate","mg/l",1978,41,9718.92682926829
"Sulfate","mg/l",1979,43,9388.81395348837
"Sulfate","mg/l",1980,73,9828.76712328767
"Sulfate","mg/l",1981,144,9950.65972222222
"Sulfate","mg/l",1982,160,10553.26875
"Sulfate","mg/l",1983,132,10944.8484848485
"Sulfate","mg/l",1984,184,10136.2554347826
"Sulfate","mg/l",1985,136,10223.625
"Sulfate","mg/l",1986,111,9424.36936936937
"Sulfate","mg/l",1987,132,9783.41666666667
"Sulfate","mg/l",1988,149,9926.77852348993
"Sulfate","mg/l",1989,228,10257.9385964912
"Sulfate","mg/l",1990,395,10026.3544303797
"Sulfate","mg/l",1991,417,9246.40287769784
"Sulfate","mg/l",1992,137,9965.8102189781
"Sulfate","mg/l",1993,119,9559.79831932773
"Sulfate","mg/l",1994,456,7998.00877192982
"Sulfate","mg/l",1995,358,7608.94413407821
"Sulfate","mg/l",1996,62,10043.7903225806
"Sulfate","mg/l",1997,77,7795.32467532467
"Sulfate","mg/l",1998,73,8978.91780821918
"Sulfate","mg/l",1999,201,7160.20895522388
"Sulfate","mg/l",2000,397,7067.03778337531
"Sulfate","mg/l",2001,80,7673.3
"Sulfate","mg/l",2002,75,6924.88
"Sulfate","mg/l",2003,84,8595.15476190476
"Sulfate","mg/l",2004,228,7594.56578947368
"Sulfate","mg/l",2005,332,6081.81927710843
"Sulfate","mg/l",2006,77,7256.68831168831
"Sulfate","mg/l",2007,79,9080.20253164557
"Sulfate","mg/l",2008,134,6548.08955223881
"Sulfate","mg/l",2009,376,8724.5585106383
"Sulfate","mg/l",2010,618,8276.47896440129
"Sulfate","mg/l",2011,441,8584.36281179138
"Sulfate","mg/l",2012,671,9256.42324888227
"Sulfate","mg/l",2013,272,8962.74632352941
"Sulfate","mg/l",2014,170,9453.93529411765
"Sulfate","mg/l",2015,154,8491.52597402597
"Sulfate","mg/l",2016,97,9725.49484536082
"Sulfate","mg/l",2017,47,10289.2765957447
"Sulfate","mg/l",2018,9,8354.55555555555
"Sulfate","ueq/L",2003,1,13995
"Sulfate as S","ueq/L     ",2003,1,13997
"Sulfate as SO4","mg/l      ",1990,41,13240.8292682927
"Sulfate as SO4","mg/l      ",1991,64,12158.046875
"Sulfentrazone","",2013,1,1
"Sulfentrazone","",2015,5,1
"Sulfentrazone","",2017,1,1
"Sulfide","",1984,1,1
"Sulfide","mg/l",1978,2,329
"Sulfide","mg/l",1980,1,329
"Sulfide","mg/l",1983,16,731.1875
"Sulfide","mg/l",1984,9,501.777777777778
"Sulfide","mg/l",1985,22,582.772727272727
"Sulfide","mg/l",1986,22,428.727272727273
"Sulfide","mg/l",1987,27,225.333333333333
"Sulfide","mg/l",1988,26,240.846153846154
"Sulfide","mg/l",1989,42,295.833333333333
"Sulfide","mg/l",1990,35,307.914285714286
"Sulfide","mg/l",1991,32,482.5
"Sulfide","mg/l",1992,24,405.958333333333
"Sulfide","mg/l",1993,8,358.25
"Sulfide","mg/l",1994,2,1
"Sulfide","mg/l",1995,7,247
"Sulfide","mg/l",1996,5,1
"Sulfide","mg/l",2007,1,182
"Sulfide","mg/l",2012,4,1
"Sulfide","mg/l",2013,14,1
"Sulfide","mg/l",2015,1,1002
"Sulfometuron methyl","",2007,2,1
"Sulfometuron methyl","",2008,13,1
"Sulfometuron methyl","",2010,1,1
"Sulfometuron methyl","",2013,1,1
"Sulfometuron methyl","",2015,5,1
"Sulfometuron methyl","",2017,1,1
